,pct_diff_bartTorvik_Rk,pct_diff_bartTorvik_G,pct_diff_bartTorvik_Wins_Overall,pct_diff_bartTorvik_AdjOE,pct_diff_bartTorvik_AdjDE,pct_diff_bartTorvik_Barthag,pct_diff_bartTorvik_EFG%,pct_diff_bartTorvik_EFGD%,pct_diff_bartTorvik_TOR,pct_diff_bartTorvik_TORD,pct_diff_bartTorvik_ORB,pct_diff_bartTorvik_DRB,pct_diff_bartTorvik_FTR,pct_diff_bartTorvik_FTRD,pct_diff_bartTorvik_2P%,pct_diff_bartTorvik_2P%D,pct_diff_bartTorvik_3P%,pct_diff_bartTorvik_3P%D,pct_diff_bartTorvik_3PR,pct_diff_bartTorvik_3PRD,pct_diff_bartTorvik_Adj T.,pct_diff_bartTorvik_WAB,pct_diff_kenpom_Rk,pct_diff_kenpom_NetRtg,pct_diff_kenpom_ORtg,pct_diff_kenpom_ORtg_Rank,pct_diff_kenpom_DRtg,pct_diff_kenpom_DRtg_Rank,pct_diff_kenpom_AdjT,pct_diff_kenpom_AdjT_Rank,pct_diff_kenpom_Luck,pct_diff_kenpom_Luck_Rank,pct_diff_kenpom_SOS_NetRtg,pct_diff_kenpom_SOS_NetRtg_Rank,pct_diff_kenpom_SOS_ORtg,pct_diff_kenpom_SOS_ORtg_Rank,pct_diff_kenpom_SOS_DRtg,pct_diff_kenpom_SOS_DRtg_Rank,pct_diff_kenpom_NCSOS_NetRtg,pct_diff_kenpom_NCSOS_NetRtg_Rank,pct_diff_BPI,pct_diff_BPI_Rank,pct_diff_BPI_Off,pct_diff_BPI_Def,pct_diff_masseyComposite_Rank
pct_diff_kenpom_AdjT,0.0096061256823645,0.09345908808513206,0.07187934728187799,0.1184209120702838,0.11829851284881938,0.011228746385962173,0.11961587307839301,0.13899562815664573,0.08233095722509944,0.05512289008561661,0.13610592566981172,0.2138150654594598,0.1960561048760623,0.10457916229862817,0.1850709032253903,0.1627068673240303,-0.019133718603253993,0.01605430274880823,-0.11359746684775082,-0.010996317040642179,0.9924624820971444,0.014864940478947578,0.009050618299684274,0.013635475367571415,0.11480879667822975,0.08210057982222578,0.12261903604868372,-0.08799398123142589,1.0,0.9335841520655941,-0.013872724173735342,-0.012375580795359789,0.016580207033694252,0.010547409500128798,0.023823846765781646,0.00954964497980694,-0.026065040971089422,0.011293138115026493,0.034499651078336496,0.06989419651681854,0.02077976830724333,0.01513157721874605,0.07805087232043716,-0.05829064933410066,0.046973425946346355
pct_diff_kenpom_AdjT_Rank,0.005779673722246269,0.09045516566077008,0.04497721144579889,0.11340248754549179,0.13114375936358424,0.00623191109682113,0.12124522018055982,0.133589779214948,0.09287047795553989,0.03604554914491757,0.13297695148025881,0.22046607477926156,0.2145104935195317,0.1206779701264554,0.177555214978101,0.1500197882115031,-0.009616947269514477,0.023712646229062533,-0.10516053113362134,-0.00015835491543254304,0.9288721112555649,0.035499370010838485,0.006070308516177632,0.010530699081292255,0.11140378390056131,0.08247011200435897,0.13247278829570155,-0.09329356888851467,0.9335841520655941,1.0,-0.03074123927835917,-0.034017267063530615,0.015887381663582785,0.01139654673352615,0.031247869659993113,0.0158244060843124,-0.028375149194357557,0.007722107210867365,0.022915656624284002,0.055231685684524516,0.01782510516214553,0.01218238320717308,0.09465006362160856,-0.055688486778265364,0.0447176285687264
pct_diff_kenpom_Luck,-0.03653948854568312,-0.028841638460395107,0.01357622126327972,-0.026408227604788077,-0.010273282650153865,-0.03349904653665946,-0.0018936053772855154,-0.015496161161472673,-0.012841051060940602,0.02816769860458043,-0.013130546127940759,-0.044564210500886145,-0.07544068078011908,-0.01306881365252828,-0.005735919024111875,-0.0014462892534260617,-0.006558125920569542,-0.031490429562704314,0.01819156476291598,0.010574797036982426,-0.016260932109773377,-0.004353050437922273,-0.039733236420883514,-0.03047228017584471,-0.028805865309382155,-0.050070238161530216,-0.0096160229634428,-0.0046851470975447064,-0.013872724173735342,-0.03074123927835917,1.0,-0.006891459808988863,-0.011083535852469007,-0.04312686474226325,-0.062390538476485645,-0.053314176308333114,0.037533929807255846,-0.03474765543957594,0.005243435667539311,-0.01441406350858674,-0.03430989534813552,-0.04692719766776192,-0.004910067080148393,-0.010078534028111676,-0.028721519039154143
pct_diff_kenpom_Luck_Rank,-0.21024832843207192,-0.0696645955795143,0.19281417466767262,-0.21436511580511006,0.15108382812247806,-0.21595130307989702,-0.07060364606698974,0.09150495322845871,0.07602322273023682,-0.005078936376063026,-0.12331029494027193,0.006117453250185299,0.11789688468434523,-0.027144138954354573,-0.061504834784548136,0.12342595964122179,-0.044847368120963356,-0.015181782426742205,0.00924466757812431,0.05401920091750433,-0.026073972997231274,0.003366519003870865,-0.21527078521186221,-0.21935894640566422,-0.22041995573536982,-0.21034024287917533,0.14875069940874655,-0.13789851599294836,-0.012375580795359789,-0.034017267063530615,-0.006891459808988863,1.0,-0.0704488975741659,-0.1759197450276302,-0.16139579764208312,-0.16595177774410003,0.19383416262786854,-0.1800439711140479,-0.0376270466852082,0.00444932333766466,-0.22394516693165653,-0.2254968244612906,-0.024275293742554594,-0.06314654133256643,-0.14557479910846316
pct_diff_kenpom_SOS_NetRtg,0.22916889431888174,0.14078229075164317,0.06529507857936596,0.19458941679599168,-0.17090446620252464,0.2423171019834171,0.019997571201437192,-0.037315073952425004,-0.10137296370667437,-0.027962945478773055,0.020068046391295367,0.007432635654884518,-0.03414770508781613,-0.03872871761896041,0.013321485900776118,-0.015651228941135655,0.028897296493867717,-0.05770753738968761,-0.02706033670181987,0.02334967057678914,0.022256364773365282,-0.039143433145302366,0.23041787210123715,0.22394598945284425,0.19503973346853096,0.22624236356730779,-0.1761946802228312,0.1457196129718068,0.016580207033694252,0.015887381663582785,-0.011083535852469007,-0.0704488975741659,1.0,0.3475585946104536,0.2991689975210438,0.33624615458038304,-0.2959991368874351,0.31407385109332125,-0.017995471153766155,0.042640297863408616,0.19252723423392462,0.2157883082778659,0.06868510887269973,-0.008357630108074148,0.2200168688724313
pct_diff_kenpom_SOS_NetRtg_Rank,0.7994632887510025,0.3524708868675688,0.23012080809812274,0.6073453912340456,-0.5569982090607178,0.8075213983444538,0.059063467915579336,-0.14694412092974596,-0.17698962511260258,-0.07379054359345225,0.19230143714026118,0.00662953263592146,-0.02886360175399219,-0.12308067960329211,0.07650287596107605,-0.1606648701889164,0.010455992025552406,-0.04760192098858092,-0.046437259530317986,0.02548417506273731,0.026586045118541807,-0.01275573631203861,0.8001823614928583,0.788853877249163,0.6002658151041294,0.6440647763021579,-0.5627053523435616,0.6255592140466314,0.010547409500128798,0.01139654673352615,-0.04312686474226325,-0.1759197450276302,0.3475585946104536,1.0,0.9127270956288471,0.9655457004937499,-0.8947847594337494,0.9488010030570424,0.020602535765859943,0.06553367750662147,0.7401377073179568,0.7651934663194454,0.12372495182231369,0.08755475116037116,0.7567472615855322
pct_diff_kenpom_SOS_ORtg,0.7267046472311925,0.35258146411849767,0.14617553245250225,0.5762957904399282,-0.5233927381355156,0.7383408512087709,0.03317871347700841,-0.07195894285239253,-0.1446438149830899,-0.11255766913248866,0.2055562181327217,0.04235549264817205,-0.02097587475086472,-0.11707849880985426,0.05159290190227354,-0.08818534546727523,0.0005217973654095342,-0.010248648094291836,-0.06139761327928932,0.057513129073207554,0.0371550144935789,-0.008539618991150428,0.7277460829164223,0.7240351994356601,0.566740080259841,0.5937743445602223,-0.5315791926754403,0.574364884367045,0.023823846765781646,0.031247869659993113,-0.062390538476485645,-0.16139579764208312,0.2991689975210438,0.9127270956288471,1.0,0.9375884944181111,-0.8829051751385253,0.8278914382016397,0.010431672386313989,0.08300118896530659,0.6869164981669078,0.7040902142442504,0.10059905618020579,0.09240502716749771,0.7027132943129116
pct_diff_kenpom_SOS_ORtg_Rank,0.7851730684498185,0.3333683347945969,0.2261107899860381,0.587171240151628,-0.5557256906197667,0.7905961192485289,0.08287533505218384,-0.12291222609577977,-0.1797150117152849,-0.08860306847407547,0.17659529794117393,-0.013102012104618317,-0.03593182941927073,-0.12791302414836714,0.09630199536031596,-0.13189814670065442,0.03299769679912835,-0.044711137575836786,-0.03949679360475713,0.029940652252772714,0.02494967287006585,-0.021623515184442707,0.7839657365298643,0.7718298552052641,0.57977136750706,0.6331872981090145,-0.559005577220475,0.6087748491040113,0.00954964497980694,0.0158244060843124,-0.053314176308333114,-0.16595177774410003,0.33624615458038304,0.9655457004937499,0.9375884944181111,1.0,-0.8284143187795491,0.8485004484802003,0.020548594373099343,0.09444831360021656,0.7274123657419217,0.7534089424107128,0.12394477675315531,0.08622466121014939,0.7445461431143963
pct_diff_kenpom_SOS_DRtg,-0.6997046474822225,-0.37256372445671704,-0.1383772969894946,-0.6040825577723403,0.48994894170078546,-0.7191278596699417,0.009711013076107328,0.10703097092714875,0.12842963859636053,0.06056790642467502,-0.22234375065459763,-0.10712510920260084,0.019243887899543503,0.09314214023913234,0.004721350922194587,0.1199389629472414,0.011664151508659291,0.031176765428817973,0.04850057119298061,-0.043251896043503976,-0.04387868245516248,0.0013395292729480666,-0.7044606617123408,-0.7088422474028643,-0.5924455590166254,-0.5864357488003538,0.5008911572004665,-0.5503535638288792,-0.026065040971089422,-0.028375149194357557,0.037533929807255846,0.19383416262786854,-0.2959991368874351,-0.8947847594337494,-0.8829051751385253,-0.8284143187795491,1.0,-0.9243708246860585,-0.009441694360344822,0.0002183941609938659,-0.674525721578851,-0.6826706155472997,-0.1103764906672799,-0.08854513160744552,-0.6824816827796543
pct_diff_kenpom_SOS_DRtg_Rank,0.744980198288012,0.353807080457975,0.20338624911650047,0.5887993615928657,-0.5206674228053657,0.75917000460645,0.014016596032096186,-0.1642201645896429,-0.15412101341596932,-0.05400537943710646,0.2041345331145862,0.04051538174499608,-0.018102956313310818,-0.10049253226117864,0.03182435648839613,-0.1808054846182862,-0.01852009470506718,-0.049391290580093394,-0.046656435703641856,0.02433365731681042,0.027481898171607722,-0.004445230386992421,0.7468378907776649,0.7440407988561334,0.5792004639329288,0.5968588629657752,-0.5265951909214199,0.5973315156370007,0.011293138115026493,0.007722107210867365,-0.03474765543957594,-0.1800439711140479,0.31407385109332125,0.9488010030570424,0.8278914382016397,0.8485004484802003,-0.9243708246860585,1.0,0.012043689158198178,0.014915786778182477,0.6997960878681118,0.714878870580269,0.11874032736112522,0.09172146845794435,0.7048179074677713
pct_diff_kenpom_NCSOS_NetRtg,0.03008493763613947,-0.0013134625373224587,0.04638086257822852,0.008792617571566986,-0.03541939309599529,0.029392190531930946,-0.026100245181811907,-0.052589966252905115,-0.06016486987259183,0.003486880541879011,-0.012292076463857325,0.008192737203694947,0.00863122576978899,0.04036821691263322,0.008816506978952442,-0.07158792430533131,-0.0659181807261878,0.0029632035686810642,-0.0359624699869127,-0.002955990707277914,0.037078908468450154,0.0008638952369723981,0.030654949658737576,0.030303136385001445,0.01791597703745246,0.006171998756142323,-0.039119828885978564,0.058340347570421724,0.034499651078336496,0.022915656624284002,0.005243435667539311,-0.0376270466852082,-0.017995471153766155,0.020602535765859943,0.010431672386313989,0.020548594373099343,-0.009441694360344822,0.012043689158198178,1.0,0.04346329320126487,0.02313404414546539,0.02700054124737752,-0.00025033438235344557,0.0035519255338081735,0.03672037077532321
pct_diff_kenpom_NCSOS_NetRtg_Rank,0.0704199846962489,-0.0022564429067371424,0.08882899882431027,0.045230159374658345,-0.07906377156992672,0.06541422647443985,0.004983982404111343,-0.05490712275594168,0.009190553554886351,-0.11680318450776679,0.05128245096023819,-0.11615187289104084,0.07074890495296003,-0.012082272261285087,0.032965946951691576,-0.03775922809988633,-0.03997665560269803,-0.04816642553183743,-0.027835916168546828,-0.05172230973529672,0.06874752340261198,0.017596367295168232,0.062192744778991865,0.07051140592758234,0.0515373465651789,0.039510598890524426,-0.06179307317431363,0.07128108635432202,0.06989419651681854,0.055231685684524516,-0.01441406350858674,0.00444932333766466,0.042640297863408616,0.06553367750662147,0.08300118896530659,0.09444831360021656,0.0002183941609938659,0.014915786778182477,0.04346329320126487,1.0,0.07056706750314612,0.0691927428247431,0.06047941994488067,0.036239334201690385,0.05579379981163893
pct_diff_BPI,0.9445630459247822,0.28106973196695195,0.6010258590946895,0.7489662588729095,-0.6696761054508066,0.9484296774405722,0.3344159495483313,-0.3595094384408712,-0.27876383989243825,0.003006357254910858,0.2771401486352771,-0.1322888035739283,-0.058788584292303075,-0.21191886266124643,0.33793024546555944,-0.3440554866359422,0.17845616472828965,-0.18360852397455074,-0.005106746789065877,-0.0550636074712254,0.042623122960628895,-0.022234120072700442,0.9520901982713535,0.9760982139527011,0.7549178335284591,0.7951040210204442,-0.6671305078401515,0.7180174979291211,0.02077976830724333,0.01782510516214553,-0.03430989534813552,-0.22394516693165653,0.19252723423392462,0.7401377073179568,0.6869164981669078,0.7274123657419217,-0.674525721578851,0.6997960878681118,0.02313404414546539,0.07056706750314612,1.0,0.9733762169195151,0.3126467502258265,0.06811342533190495,0.9007463879174042
pct_diff_BPI_Rank,0.9704799125379326,0.2777574623021641,0.5712785048735166,0.7348098738309098,-0.6499847822776227,0.9683433021021626,0.3177964395758549,-0.3264787807996324,-0.2736764431896908,-0.0051040495525358,0.2606494618502041,-0.13091033984297443,-0.057676179346270076,-0.19869524890051204,0.3206741002374719,-0.3131882506301717,0.17197165361223263,-0.16747166630577678,-0.00031671583013597734,-0.04585523401329935,0.03512123363719327,-0.017503619759676042,0.9786115613767404,0.9640618059408534,0.7410885681611805,0.8171743446395183,-0.6476527343904865,0.7255779220135311,0.01513157721874605,0.01218238320717308,-0.04692719766776192,-0.2254968244612906,0.2157883082778659,0.7651934663194454,0.7040902142442504,0.7534089424107128,-0.6826706155472997,0.714878870580269,0.02700054124737752,0.0691927428247431,0.9733762169195151,1.0,0.23205194367296092,0.06999868445670747,0.9230738637349519
pct_diff_BPI_Off,0.20721577253023374,0.015175939957056147,0.1274360348389927,0.15795242170118032,-0.051492414846222405,0.19248603460001035,0.08765666536765013,-0.023032859994964894,-0.05125834890091471,-0.014800147025150163,0.07941288800424143,0.014049954878884746,0.016265831976814343,-0.02234413764014724,0.08236845639500984,-0.03282813638851268,0.05725966723270526,0.010220833005835825,-0.017431006493684252,-0.045048777873254765,0.07979581507888703,-0.0007201642407493912,0.2285590858175844,0.2706092663789088,0.17078762231806308,0.23563713395256122,-0.05472389794364093,0.09706778929801914,0.07805087232043716,0.09465006362160856,-0.004910067080148393,-0.024275293742554594,0.06868510887269973,0.12372495182231369,0.10059905618020579,0.12394477675315531,-0.1103764906672799,0.11874032736112522,-0.00025033438235344557,0.06047941994488067,0.3126467502258265,0.23205194367296092,1.0,0.0016913317696864013,0.19507348695619323
pct_diff_BPI_Def,0.07027968458331331,0.04341992507667483,0.0097754701949887,0.029530184528841746,-0.14431943093227748,0.08068130857086818,-0.035972607280752696,-0.10100397546471664,-0.012480028099064257,0.05110014568103207,0.03484934063628269,0.02885392373772417,0.02931358257941909,0.029454099445558556,-0.04389441602657697,-0.10050408912232553,-0.0074367262754803315,-0.04776529557938765,-0.0015954510867753633,-0.0423043271146602,-0.05869904530149646,-0.00122542800162245,0.059568920668608104,0.05766512087685415,0.01687766656305433,0.013089631689599313,-0.15001788329381982,0.12170819120702694,-0.05829064933410066,-0.055688486778265364,-0.010078534028111676,-0.06314654133256643,-0.008357630108074148,0.08755475116037116,0.09240502716749771,0.08622466121014939,-0.08854513160744552,0.09172146845794435,0.0035519255338081735,0.036239334201690385,0.06811342533190495,0.06999868445670747,0.0016913317696864013,1.0,0.06597152115047906
pct_diff_masseyComposite_Rank,0.9413772477345722,0.2899968958685556,0.595662042864226,0.7190670830767935,-0.6332131230477974,0.9415859006750347,0.29710404124742534,-0.3189538552830725,-0.2687438318138761,-0.04079172151597515,0.25254632522180637,-0.13546934020206408,-0.021247489670429026,-0.20996486705415554,0.3181854984576255,-0.2935878909236014,0.1397969213715306,-0.18519800680274626,0.0016953317657385193,-0.0328371351591849,0.0676899373889425,-0.02589167391104298,0.9334420950303575,0.9192393241095053,0.7117480497169524,0.7817963571798052,-0.6209446051332572,0.7004656588121198,0.046973425946346355,0.0447176285687264,-0.028721519039154143,-0.14557479910846316,0.2200168688724313,0.7567472615855322,0.7027132943129116,0.7445461431143963,-0.6824816827796543,0.7048179074677713,0.03672037077532321,0.05579379981163893,0.9007463879174042,0.9230738637349519,0.19507348695619323,0.06597152115047906,1.0
