Year,Team,Index,tournamentSeed,bartTorvik_Rk,bartTorvik_Conf,bartTorvik_G,bartTorvik_Wins_Overall,bartTorvik_AdjOE,bartTorvik_AdjDE,bartTorvik_Barthag,bartTorvik_EFG%,bartTorvik_EFGD%,bartTorvik_TOR,bartTorvik_TORD,bartTorvik_ORB,bartTorvik_DRB,bartTorvik_FTR,bartTorvik_FTRD,bartTorvik_2P%,bartTorvik_2P%D,bartTorvik_3P%,bartTorvik_3P%D,bartTorvik_3PR,bartTorvik_3PRD,bartTorvik_Adj T.,bartTorvik_WAB,kenpom_Rk,kenpom_NetRtg,kenpom_ORtg,kenpom_ORtg_Rank,kenpom_DRtg,kenpom_DRtg_Rank,kenpom_AdjT,kenpom_AdjT_Rank,kenpom_Luck,kenpom_Luck_Rank,kenpom_SOS_NetRtg,kenpom_SOS_NetRtg_Rank,kenpom_SOS_ORtg,kenpom_SOS_ORtg_Rank,kenpom_SOS_DRtg,kenpom_SOS_DRtg_Rank,kenpom_NCSOS_NetRtg,kenpom_NCSOS_NetRtg_Rank,BPI,BPI_Rank,BPI_Off,BPI_Def,masseyComposite_Rank,LRMCB,PowerRank,tournamentOutcome,elite8_flag
2017,Kent St.,141,14.0,198.0251572327044,,34,21,103.8162,102.5152,0.5383146,48.1272,49.6125,18.1134,19.3127,38.15,30.021,33.0248,34.2155,48.6203,47.9117,31.4321,35.0171,35.1209,35.7157,69.7163,-7.015,202.22222222222223,1.68,104.9,192.83333333333337,103.3,216.51724137931035,68.3,188.51790633608817,0.024,239.22946175637395,-1.92,174.39554317548746,104.4,203.6786703601108,106.3,135.60784313725492,-5.91,43.720670391061454,1.4,198.1114754098361,0.7,0.7,168.51851851851853,120,212.14723926380367,R64,0
2017,Northern Kentucky,223,15.0,193.4465408805031,,32,22,105.6129,104.3188,0.536015,52.965,49.814,19.0207,17.0269,31.396,26.355,37.3123,30.053,51.969,50.1207,36.1118,32.869,42.441,33.777,69.3193,-4.8105,205.6888888888889,1.91,106.8,224.25,104.9,178.86206896551724,68.0,175.48209366391183,0.073,342.34560906515577,-3.35,127.75487465181058,102.9,120.99722991689752,106.3,136.62745098039215,-2.55,133.19553072625698,-0.2,162.30819672131148,0.5,-0.7,179.7530864197531,134,187.58282208588955,R64,0
2017,North Carolina Central,213,16.0,188.8679245283019,,30,22,101.7206,100.8104,0.5266154,51.811,45.112,17.9114,19.6109,32.076,31.4267,34.8192,27.628,53.044,45.955,33.3251,29.13,38.2129,35.7157,67.9255,-5.0108,179.11111111111111,0.36,102.2,133.25,101.9,251.0344827586207,66.7,110.30303030303033,-0.055,51.55807365439094,-12.44,12.167130919220057,97.7,14.116343490304708,110.1,11.215686274509803,-0.66,190.1340782122905,1.3,194.5311475409836,-0.7,2.0,171.88888888888889,138,211.03067484662577,R68,0
2017,North Dakota,214,15.0,175.1320754716981,,28,19,102.12,102.6155,0.4861166,53.455,50.316,18.7188,20.082,26.2277,27.9114,36.6146,39.426,51.679,49.4173,38.434,34.816,30.1307,32.649,72.449,-5.2114,171.0222222222222,0.04,103.6,161.41666666666666,103.5,200.82758620689657,71.5,329.90633608815426,0.048,302.1303116147309,-5.66,64.89136490250696,103.0,126.03878116343492,108.6,28.549019607843135,3.24,297.9106145251397,1.4,195.7245901639344,1.2,0.2,116.8395061728395,187,182.0,R64,0
2017,Jacksonville St.,136,15.0,163.68553459119497,,32,18,104.0159,104.8198,0.4763176,52.482,49.3121,20.7308,16.828,31.591,28.0117,33.8226,34.8166,50.9101,44.726,36.789,37.9313,36.6165,37.522,65.2328,-7.9169,183.73333333333332,0.63,105.8,205.83333333333337,105.2,170.49425287356323,63.6,35.09641873278237,0.028,254.69688385269123,-1.68,179.46518105849583,104.2,196.6204986149584,105.9,164.15686274509804,0.61,228.7709497206704,-0.2,161.11475409836066,1.0,-1.2,161.77777777777777,157,165.25153374233128,R64,0
2017,New Orleans,206,16.0,146.51572327044025,,28,17,99.1256,101.0111,0.4452191,50.1192,49.9143,23.8349,22.315,36.217,32.7307,43.516,34.9169,51.29,51.7256,31.1325,31.222,25.1348,36.6189,67.8259,-6.2136,159.46666666666667,-0.52,101.3,110.5,101.8,253.1264367816092,66.2,92.2534435261708,0.046,295.94334277620396,-5.29,74.01671309192201,102.3,95.78947368421052,107.6,68.31372549019608,8.32,351.79888268156424,-2.4,113.37704918032787,-2.7,0.3,125.82716049382717,221,132.87116564417178,R68,0
2017,South Dakota St.,283,16.0,137.35849056603774,,32,16,108.676,111.7313,0.4207199,53.846,54.0315,18.3146,16.3307,27.4235,28.8158,40.649,27.123,53.435,52.4288,36.1118,37.3293,46.012,45.9347,68.6222,-9.72,151.3777777777778,-1.19,110.2,288.16666666666663,111.4,48.11494252873563,67.2,142.39118457300276,0.029,260.8838526912181,-0.59,217.99442896935932,104.9,226.86980609418285,105.5,190.66666666666669,1.66,252.1564245810056,-1.0,140.82622950819672,3.1,-4.1,79.76543209876543,170,146.26993865030676,R64,0
2017,UC Davis,325,16.0,135.06918238993708,,32,20,97.9276,101.0109,0.4116201,48.7242,48.477,20.2286,20.082,29.6159,28.3133,41.14,33.6137,46.9275,48.1125,35.1168,32.761,31.429,36.3177,70.2128,-7.416,113.24444444444444,-4.41,97.8,47.66666666666667,102.2,244.75862068965515,68.9,239.65840220385675,0.131,364.0,-5.31,73.00278551532033,100.8,49.40720221606649,106.1,145.80392156862746,-0.94,180.98324022346367,-2.9,101.44262295081968,-3.4,0.5,128.07407407407408,198,122.82208588957054,R64,0
2017,Mount St. Mary's,194,16.0,133.9245283018868,,34,19,98.3269,101.5125,0.4064202,50.9159,49.6125,19.2223,21.722,23.0326,34.5337,32.8253,33.3124,49.5165,48.8146,35.7135,34.4128,36.8161,27.65,68.4235,-7.8166,123.64444444444445,-3.86,99.5,73.66666666666667,103.4,207.1034482758621,66.8,119.32782369146004,0.074,344.40793201133147,-4.49,95.30919220055708,102.0,85.70637119113573,106.5,124.3921568627451,11.52,358.91620111731845,-1.9,120.5377049180328,-3.3,1.4,113.46913580246914,155,139.57055214723923,R64,0
2017,Texas Southern,315,16.0,112.1761006289308,,34,23,101.7208,106.7228,0.3665221,48.2268,48.997,16.649,19.3127,32.373,34.4335,44.96,32.293,50.1134,49.016,29.7339,32.449,34.1233,28.58,69.915,-4.398,120.17777777777778,-4.04,103.5,160.33333333333334,107.5,126.5632183908046,68.6,218.6005509641873,0.125,362.9688385269122,-8.49,30.41782729805014,100.2,35.29085872576177,108.7,27.52941176470588,12.68,361.96648044692733,-0.9,144.40655737704918,1.3,-2.2,184.2469135802469,148,142.920245398773,R64,0
2018,Virginia,356,1.0,364.0,,33,31,115.227,85.01,0.97061,52.989,43.73,14.15,21.037,27.4215,25.749,24.8342,26.226,50.0168,42.43,39.029,30.36,34.8249,40.5275,60.4351,11.31,362.8444444444444,29.53,115.2,332.5833333333333,85.6,364.0,59.4,13.03581267217631,0.048,296.9745042492918,9.24,327.4986072423398,110.0,331.73407202216066,100.7,331.37254901960785,-0.08,204.3687150837989,20.2,362.8065573770492,7.0,13.2,361.75308641975306,2,362.8834355828221,R64,0
2018,Villanova,355,1.0,362.8553459119497,,34,30,127.71,95.426,0.96632,59.71,49.281,14.68,18.5163,28.8171,26.778,28.6303,25.515,59.72,49.3151,39.818,32.843,46.616,35.5103,69.5168,10.62,364.0,33.76,127.8,364.0,94.0,353.54022988505744,68.7,214.58953168044076,-0.018,133.0198300283286,11.31,358.93036211699166,111.3,354.9252077562327,100.0,352.7843137254902,3.98,302.9944134078212,22.8,364.0,15.5,7.3,364.0,1,364.0,CHAMPS,1
2018,Duke,76,2.0,361.71069182389937,,33,26,123.23,93.914,0.95763,56.018,46.011,17.7125,16.9266,39.11,29.2204,34.913,22.01,55.622,44.813,37.849,32.123,35.5223,36.7145,71.468,6.61,361.68888888888887,28.86,122.4,361.8333333333333,93.6,355.632183908046,69.7,271.7465564738292,-0.034,85.58640226628894,10.6,349.8050139275766,110.4,334.7590027700831,99.8,354.8235294117647,4.09,306.0446927374302,19.8,361.6131147540984,12.4,7.5,360.6296296296296,3,361.7668711656442,Elite Eight,1
2018,Purdue,248,2.0,360.5660377358491,,34,28,123.62,94.417,0.95674,58.15,46.816,15.623,17.7223,27.7209,28.2146,36.1101,23.87,54.931,44.915,42.02,33.7102,40.299,34.475,68.9196,7.66,359.3777777777778,26.27,122.7,362.9166666666667,96.4,332.62068965517244,67.2,141.38842975206612,0.006,196.95184135977337,9.02,323.44289693593316,109.1,313.584487534626,100.1,350.7450980392157,0.69,218.6033519553073,19.0,360.41967213114754,12.0,7.0,362.87654320987656,6,359.53374233128835,Sweet Sixteen,0
2018,Cincinnati,54,2.0,359.42138364779873,,33,29,111.559,86.62,0.94775,51.7143,42.92,17.285,22.48,38.33,28.7176,36.782,27.641,50.5154,40.82,35.8127,30.99,35.4224,37.619,66.6311,5.311,360.53333333333336,26.6,113.4,312.0,86.8,362.95402298850576,64.5,34.09366391184573,-0.019,127.86402266288952,3.46,276.8022284122562,106.9,275.2686980609418,103.4,273.2549019607843,-4.21,66.08938547486034,18.5,359.22622950819675,6.3,12.2,353.88888888888886,4,360.6503067484663,R32,0
2018,Michigan St.,180,3.0,358.27672955974845,,33,29,119.41,93.713,0.94196,57.89,42.61,19.223,14.5342,36.15,26.885,36.395,29.267,55.524,38.41,41.34,33.376,35.8215,35.8115,68.223,8.05,358.22222222222223,25.41,119.2,351.0,93.8,354.58620689655174,67.0,130.35812672176309,0.038,279.4447592067989,6.64,302.15041782729804,108.6,301.48476454293626,101.9,298.7450980392157,-5.03,56.93854748603352,17.8,358.0327868852459,10.1,7.7,357.2592592592593,7,357.3006134969325,R32,0
2018,Kansas,138,1.0,357.1320754716981,,34,27,121.74,95.734,0.94067,58.15,48.555,16.652,18.5163,29.116,31.7297,26.2335,24.811,56.513,48.191,40.31,32.741,41.676,38.4216,69.8149,8.24,354.75555555555553,23.49,120.9,359.6666666666667,97.4,315.88505747126436,68.8,220.60606060606065,0.076,341.314447592068,12.41,362.9860724233983,111.7,361.98337950138506,99.3,361.9607843137255,3.55,293.8435754189944,16.5,356.83934426229507,11.2,5.2,359.5061728395062,9,355.0674846625767,Final Four,1
2018,North Carolina,211,2.0,355.9874213836478,,35,25,121.26,96.849,0.92998,52.3111,50.1133,16.86,16.2302,38.42,26.059,28.6303,25.823,51.1133,45.016,36.4101,38.3325,34.9244,40.9285,72.54,7.17,355.9111111111111,23.59,120.3,358.58333333333337,96.7,325.2988505747126,71.2,318.8760330578512,-0.011,151.58073654390935,13.26,364.0,111.6,359.96675900277006,98.3,364.0,7.58,347.731843575419,16.1,355.64590163934423,10.3,5.8,358.38271604938274,8,358.4171779141104,R32,0
2018,West Virginia,365,5.0,354.84276729559747,,34,24,119.112,95.324,0.92819,50.3196,49.6102,16.546,23.32,36.64,30.0238,31.2242,44.1337,48.5225,45.626,35.3147,37.4293,38.9133,38.0201,71.277,4.614,351.2888888888889,22.44,119.4,354.25,96.9,322.1609195402299,69.2,244.67217630853995,-0.014,144.3626062322946,10.59,348.7910863509749,109.9,326.6925207756233,99.3,362.9803921568627,-4.72,61.005586592178766,15.8,354.45245901639345,9.4,6.4,356.1358024691358,10,352.83435582822085,Sweet Sixteen,0
2018,Xavier,379,1.0,353.6981132075472,,33,28,121.45,97.355,0.92691,55.72,50.0126,17.073,15.7316,30.0132,22.913,40.233,24.811,55.919,50.0177,36.981,33.484,36.0206,41.2293,71.66,8.83,347.82222222222225,21.51,120.1,356.41666666666663,98.6,305.4252873563218,70.5,302.831955922865,0.091,347.5014164305949,9.35,329.52646239554315,109.9,327.7008310249307,100.6,335.45098039215685,1.84,255.20670391061452,14.7,349.6786885245902,10.5,4.2,355.01234567901236,14,351.7177914110429,R32,0
2018,Tennessee,308,3.0,352.55345911949684,,32,25,114.04,91.64,0.925411,50.9171,46.513,18.1147,20.746,33.146,31.3287,36.782,38.1269,47.3276,45.933,38.439,31.614,35.323,36.4133,67.5259,6.89,350.1333333333333,22.27,114.6,326.08333333333337,92.4,358.7701149425287,66.0,82.22589531680441,0.019,236.1359773371105,11.01,353.86072423398326,111.2,351.90027700831024,100.2,346.66666666666663,7.1,344.68156424581,14.4,348.48524590163936,6.0,8.3,347.14814814814815,12,349.4846625766871,R32,0
2018,Gonzaga,108,4.0,351.40880503144655,,34,30,118.313,95.223,0.923912,57.711,46.919,16.033,17.424,33.048,22.71,30.9252,29.475,58.85,43.36,37.459,35.5202,39.6113,35.7113,70.3113,4.912,353.6,23.03,118.1,349.9166666666667,95.1,346.21839080459773,69.4,257.70798898071627,0.009,207.26345609065152,1.57,255.50974930362116,106.4,262.1606648199446,104.8,234.50980392156865,3.12,285.70949720670393,15.4,353.2590163934426,9.4,5.9,348.2716049382716,5,356.18404907975463,Sweet Sixteen,0
2018,Ohio St.,229,5.0,350.2641509433962,,32,24,116.122,93.61,0.922813,54.443,48.346,17.395,18.0203,30.3121,24.936,31.5232,29.064,55.129,46.034,35.3147,34.6146,33.2282,39.6249,67.8244,4.515,346.66666666666663,21.16,116.0,340.1666666666667,94.9,349.35632183908046,67.0,126.34710743801654,0.02,237.16713881019828,8.75,320.40111420612817,109.8,324.67590027700834,101.1,318.11764705882354,0.26,211.4860335195531,13.8,344.9049180327869,7.3,6.6,352.7654320987654,22,341.6687116564417,R32,0
2018,Texas Tech,317,3.0,349.1194968553459,,33,24,112.946,91.13,0.922214,52.794,46.715,18.1147,22.015,33.341,28.4159,40.331,38.1269,51.5111,45.118,36.694,32.843,34.1259,38.9228,67.6252,4.713,352.44444444444446,22.59,113.3,310.91666666666663,90.8,360.86206896551727,66.7,117.32231404958677,-0.007,163.95467422096317,10.31,345.74930362116993,110.7,341.8171745152355,100.4,339.5294117647059,-5.24,50.83798882681564,15.1,352.06557377049177,5.8,9.3,349.3950617283951,15,350.60122699386505,Elite Eight,1
2018,Michigan,179,3.0,347.9748427672956,,34,27,114.336,92.55,0.919515,54.443,48.452,13.92,19.4109,26.0261,24.425,30.3271,30.296,54.34,47.058,36.4101,34.313,43.157,30.27,65.7329,6.98,357.06666666666666,24.2,114.7,327.1666666666667,90.5,361.90804597701145,64.9,40.11019283746557,0.052,302.1303116147309,10.32,346.76323119777163,111.4,357.9501385041551,101.1,317.0980392156863,-4.83,58.97206703910614,15.1,350.872131147541,6.5,8.5,334.7901234567901,13,353.9509202453988,Finals,1
2018,Florida,91,6.0,346.8301886792453,,32,20,116.023,95.22,0.907116,51.1165,48.971,14.36,20.175,28.8171,30.8271,33.1182,31.7136,47.5265,46.649,37.555,35.7213,40.299,33.652,68.3223,1.436,339.73333333333335,18.96,114.5,320.6666666666667,95.5,339.9425287356322,67.1,138.3801652892562,-0.059,45.37110481586402,10.74,351.8328690807799,110.2,333.7506925207756,99.5,360.94117647058823,4.57,318.24581005586595,12.1,335.35737704918034,6.5,5.6,343.77777777777777,20,343.90184049079755,R32,0
2018,Creighton,65,8.0,345.685534591195,,31,20,117.316,97.052,0.898317,58.08,50.0126,15.42,15.8314,21.8335,24.73,27.1329,24.29,59.34,50.1181,37.653,33.268,44.737,37.418,72.345,2.129,330.4888888888889,16.91,115.5,338.0,98.6,304.37931034482756,70.8,307.8457300275482,-0.028,97.96033994334276,9.4,331.5543175487465,110.8,343.8337950138504,101.4,309.96078431372547,-4.2,68.12290502793296,12.2,336.5508196721312,8.1,4.1,338.1604938271605,34,333.85276073619633,R64,0
2018,Butler,35,10.0,344.54088050314465,,33,20,115.426,95.531,0.897218,53.866,52.0232,15.727,19.888,27.3221,24.73,26.3334,35.122,54.142,49.6162,35.6137,37.4293,37.2168,37.5187,69.4172,1.734,342.0444444444444,19.05,116.2,341.25,97.2,317.9770114942529,67.6,157.43250688705234,-0.047,65.9943342776204,11.21,357.91643454038996,112.0,364.0,100.8,330.3529411764706,0.11,208.4357541899441,12.4,340.13114754098365,7.0,5.4,326.9259259259259,26,337.20245398773005,R32,0
2018,Auburn,17,4.0,343.39622641509436,,32,25,117.02,97.153,0.895519,51.8138,49.596,16.756,20.843,33.048,28.315,39.937,38.428,49.419,47.16,36.694,35.4196,43.157,39.4238,73.721,4.316,338.5777777777778,18.69,115.4,336.9166666666667,96.7,326.3448275862069,72.6,346.95316804407713,0.034,268.10198300283287,7.52,307.22005571030644,108.8,306.52631578947364,101.3,313.0196078431373,-1.86,150.48044692737432,12.2,337.74426229508197,7.1,5.1,350.5185185185185,17,347.2515337423313,R32,0
2018,Houston,119,6.0,342.251572327044,,32,26,114.828,95.428,0.89372,54.349,45.78,17.7125,19.4109,34.914,25.749,32.5203,41.1312,51.81,43.67,38.931,32.843,37.6158,37.9199,69.6161,2.722,344.35555555555555,20.24,114.6,323.91666666666663,94.4,351.44827586206895,68.4,197.54269972451792,-0.015,142.300283286119,3.9,282.8857938718663,106.6,269.218836565097,102.7,288.54901960784315,-3.08,106.75977653631284,13.4,343.71147540983605,6.8,6.6,316.8148148148148,11,348.3680981595092,R32,0
2018,Kentucky,142,5.0,339.9622641509434,,33,23,114.237,95.427,0.888222,51.6147,46.919,18.6179,17.1255,35.56,30.8271,42.71,32.2147,50.8146,48.7123,35.8127,29.73,26.0344,42.1307,70.1126,3.619,345.5111111111111,20.44,115.8,339.0833333333333,95.4,342.0344827586207,68.8,218.6005509641873,-0.008,159.8300283286119,10.91,352.8467966573816,110.8,342.8254847645429,99.8,353.80392156862746,4.67,320.27932960893855,12.9,342.5180327868852,7.0,5.9,331.41975308641975,16,342.7852760736196,Sweet Sixteen,0
2018,Seton Hall,277,8.0,338.8176100628931,,32,21,116.521,97.457,0.886423,52.891,49.912,17.9137,17.921,34.226,28.5166,34.6137,28.962,52.094,49.8167,36.4101,33.484,32.8291,37.418,70.71,2.525,335.1111111111111,18.04,116.9,346.66666666666663,98.8,300.1954022988506,69.5,261.71900826446284,-0.028,96.92917847025495,10.12,343.7214484679666,110.5,337.78393351800554,100.4,340.54901960784315,-0.0,205.3854748603352,11.7,332.97049180327866,7.7,4.0,329.17283950617286,30,334.96932515337426,R32,0
2018,Clemson,55,5.0,337.67295597484275,,32,23,111.658,93.711,0.882024,52.794,47.633,17.9137,17.7223,27.4215,26.778,34.1153,27.035,51.2129,44.31,36.694,35.5202,40.692,37.0161,67.0283,4.017,348.9777777777778,21.65,114.2,317.4166666666667,92.6,357.7241379310345,66.1,90.24793388429752,-0.009,155.70538243626063,10.22,344.7353760445682,110.6,338.79224376731304,100.4,341.5686274509804,-1.91,147.43016759776535,14.0,346.0983606557377,6.0,7.9,351.641975308642,24,345.0184049079754,Sweet Sixteen,0
2018,TCU,304,6.0,336.52830188679246,,32,21,120.48,101.1112,0.881425,56.913,52.7264,17.7125,17.623,34.521,25.955,34.1153,30.7107,55.227,50.4195,40.012,37.931,35.2233,35.912,70.1126,2.227,337.4222222222222,18.47,119.7,355.3333333333333,101.2,260.44827586206895,68.6,204.5619834710744,-0.067,32.9971671388102,9.67,335.6100278551532,110.7,340.808864265928,101.0,321.1764705882353,-0.82,184.03351955307264,12.3,338.93770491803275,9.6,2.7,339.28395061728395,23,340.55214723926383,R64,0
2018,Wichita St.,370,4.0,335.3836477987421,,32,25,120.47,101.5122,0.876326,55.323,49.387,16.441,16.429,35.21,22.71,35.1123,33.1172,53.846,45.831,38.537,36.3245,39.0131,40.4272,70.2119,3.42,340.8888888888889,19.03,121.0,360.75,101.9,248.94252873563215,68.6,202.55647382920108,-0.026,103.11614730878188,5.13,290.99721448467966,107.3,285.3518005540166,102.2,293.6470588235294,1.55,249.10614525139664,14.2,347.2918032786885,10.4,3.8,341.53086419753083,19,346.13496932515335,R64,0
2018,Texas A&M,313,7.0,334.23899371069183,,32,20,110.372,93.69,0.869227,51.1165,46.412,19.223,15.9312,34.324,28.315,32.0215,29.064,52.188,45.118,32.7285,32.43,33.2282,37.619,70.0137,1.932,331.64444444444445,16.96,111.3,293.5833333333333,94.4,350.4022988505747,69.5,263.7245179063361,0.014,220.6685552407932,11.69,360.958217270195,111.8,362.99168975069256,100.1,349.72549019607845,5.12,327.3966480446927,10.8,327.00327868852463,4.1,6.7,328.04938271604937,27,336.0858895705521,Sweet Sixteen,0
2018,Miami FL,177,6.0,333.09433962264154,,31,22,112.647,95.53,0.868528,53.085,48.863,16.546,18.9136,29.0164,28.315,29.1289,28.451,52.281,48.7123,36.3107,32.637,36.5187,35.5103,68.3223,2.723,322.4,15.43,112.9,307.6666666666667,97.4,314.8390804597701,67.0,131.36088154269973,0.017,233.04249291784703,8.08,312.2896935933148,109.1,312.5761772853186,101.0,322.19607843137254,-3.82,76.25698324022346,10.6,323.42295081967217,4.9,5.7,330.2962962962963,45,321.57055214723925,R64,0
2018,Missouri,187,8.0,331.9496855345912,,31,19,113.044,96.343,0.863229,54.539,46.614,20.7306,16.0306,30.8105,28.315,38.258,29.475,50.8146,45.626,39.226,32.327,45.529,36.4133,66.8295,0.4548,318.93333333333334,14.83,111.9,302.25,97.0,320.0689655172414,65.7,68.18732782369146,-0.025,108.27195467422096,9.55,332.5682451253482,109.8,323.66759002770084,100.2,345.6470588235294,1.07,230.804469273743,9.1,306.71475409836063,4.4,4.8,322.4320987654321,49,311.52147239263803,R64,0
2018,Arizona,11,4.0,330.8050314465409,,34,27,117.415,100.19,0.86233,56.615,49.387,17.6116,16.7272,33.244,25.039,37.668,31.8138,56.611,47.47,37.75,35.2181,32.2298,35.292,68.5213,3.818,332.8,17.7,118.0,348.83333333333337,100.4,278.2298850574713,67.1,140.38567493112947,0.036,274.2889518413598,5.96,296.06685236768806,108.5,299.4681440443213,102.5,290.5882352941177,2.51,277.5754189944134,11.9,334.1639344262295,9.4,2.5,344.9012345679012,21,338.319018404908,R64,0
2018,Kansas St.,139,9.0,329.66037735849056,,33,22,112.352,95.835,0.861431,53.573,49.596,17.285,21.425,26.1259,32.2311,33.6166,36.6246,54.636,49.3151,34.4203,33.268,36.8175,39.7252,66.5313,2.524,316.6222222222222,14.77,110.1,280.58333333333337,95.3,343.08045977011494,65.6,62.170798898071624,0.071,333.06515580736544,9.39,330.54038997214485,111.0,350.8919667590028,101.6,304.8627450980392,-6.5,35.58659217877095,9.2,309.1016393442623,3.5,5.7,324.679012345679,53,314.87116564417175,Elite Eight,1
2018,Texas,312,10.0,328.5157232704403,,33,19,108.692,92.76,0.861332,49.8208,47.94,17.181,18.3181,29.4148,29.5213,33.2176,26.125,51.4115,47.16,31.5327,33.056,38.2146,34.988,66.7305,1.337,323.55555555555554,15.43,109.5,268.6666666666667,94.1,352.4942528735632,65.2,48.13223140495868,-0.03,93.8356940509915,11.77,361.97214484679665,111.4,356.9418282548476,99.6,359.921568627451,2.05,264.35754189944134,10.0,317.455737704918,3.2,6.8,320.1851851851852,35,326.03680981595096,R64,0
2018,Oklahoma,230,10.0,325.0817610062893,,31,18,115.924,99.382,0.855235,53.866,51.2192,17.395,17.1255,27.9202,30.0238,33.1182,25.618,53.451,49.5157,36.3107,36.1238,40.986,37.217,77.03,1.141,309.68888888888887,14.16,114.6,325.0,100.5,276.13793103448273,75.5,360.9917355371901,-0.008,160.8611898016997,11.68,359.9442896935933,111.3,353.91689750692524,99.6,358.90196078431376,2.13,267.4078212290503,9.4,312.6819672131147,6.8,2.7,346.0246913580247,55,318.2208588957055,R64,0
2018,Arkansas,13,7.0,323.937106918239,,34,23,117.019,100.391,0.854636,54.253,50.2142,15.317,19.4109,29.4148,31.6295,37.37,41.4316,51.4115,48.088,40.012,35.5202,32.1299,41.5299,71.182,2.821,314.31111111111113,14.69,116.3,343.4166666666667,101.7,254.17241379310343,69.7,273.7520661157025,0.059,307.28611898017,9.9,339.6657381615599,110.5,336.7756232686981,100.6,337.4901960784314,0.87,221.6536312849162,10.0,316.2622950819672,7.6,2.4,325.8024691358025,33,320.4539877300614,R64,0
2018,Florida St.,96,9.0,322.79245283018867,,31,20,114.532,98.466,0.851737,53.963,48.971,17.6116,19.1125,33.244,30.1243,36.1101,30.7107,54.636,45.525,35.116,36.4255,36.9174,37.619,73.027,1.043,333.9555555555555,17.77,114.3,318.5,96.5,330.5287356321839,71.2,319.8787878787879,-0.029,95.89801699716712,9.27,328.5125348189415,109.6,319.63434903047096,100.3,344.62745098039215,-6.91,29.48603351955307,11.5,330.58360655737704,6.2,5.3,333.66666666666663,50,332.7361963190184,Elite Eight,1
2018,Nevada,201,7.0,320.50314465408803,,34,27,118.014,101.5118,0.850139,54.927,49.281,13.92,18.2188,27.4215,29.1201,37.172,30.7107,51.6107,50.7206,39.818,31.212,40.494,39.5245,70.993,2.526,336.2666666666667,18.39,120.2,357.5,101.8,252.08045977011497,69.4,259.71349862258955,-0.026,102.08498583569406,5.13,289.98328690807796,107.0,277.2853185595568,101.8,300.78431372549016,3.61,296.89385474860336,11.2,328.1967213114754,9.4,1.7,342.65432098765433,18,339.43558282208585,Sweet Sixteen,0
2018,Virginia Tech,357,8.0,319.35849056603774,,32,21,114.434,98.467,0.84964,57.512,49.912,16.965,18.4173,23.5312,29.1201,36.589,28.759,57.38,48.6118,38.537,34.514,40.1101,43.0319,70.3113,1.339,327.02222222222224,16.03,115.3,334.75,99.3,291.82758620689657,68.7,217.59779614325072,-0.018,128.89518413597733,7.91,311.2757660167131,109.2,317.61772853185596,101.3,312.0,-9.76,15.251396648044691,11.2,329.3901639344262,8.0,3.2,302.2098765432099,47,324.920245398773,R64,0
2018,San Diego St.,271,11.0,313.6352201257862,,31,21,110.668,95.733,0.839945,52.0128,48.863,17.073,19.3116,31.875,25.343,34.315,29.267,52.374,48.3104,34.3207,33.161,36.1201,40.4272,70.0137,-1.671,307.3777777777778,14.09,110.5,281.6666666666667,96.4,333.66666666666663,68.8,222.61157024793388,-0.032,91.77337110481588,3.46,277.81615598885793,107.2,284.3434903047091,103.8,267.1372549019608,-0.8,185.0502793296089,8.8,301.9409836065574,3.6,5.1,279.7407407407407,44,305.93865030674846,R64,0
2018,Arizona St.,12,11.0,311.34591194968556,,31,20,117.218,102.1131,0.829947,53.963,50.7168,14.68,20.456,28.1195,30.7263,41.915,32.3151,53.352,50.4195,36.4101,34.1122,40.79,39.9258,72.928,-1.266,308.5333333333333,14.13,116.7,345.5833333333333,102.6,236.39080459770116,71.3,321.88429752066116,-0.083,14.436260623229462,5.48,293.025069637883,107.4,287.36842105263156,101.9,299.7647058823529,0.94,224.7039106145251,9.2,310.2950819672131,7.3,2.0,332.5432098765432,29,330.50306748466255,R68,0
2018,Rhode Island,253,7.0,309.0566037735849,,31,25,110.964,97.051,0.824049,51.7143,50.3149,15.317,23.05,31.193,27.8134,30.5259,41.031,51.3123,50.62,35.0168,33.161,31.5313,30.27,70.0137,2.228,305.06666666666666,13.93,111.1,290.33333333333337,97.2,316.9310344827586,68.4,191.52617079889808,0.063,319.6600566572238,3.49,278.83008356545963,107.6,289.3850415512465,104.1,255.92156862745097,3.83,299.9441340782123,10.5,322.2295081967213,4.7,5.9,337.03703703703707,36,319.33742331288346,R32,0
2018,Syracuse,303,11.0,307.9119496855346,,33,20,106.3131,93.08,0.82285,47.232,46.816,19.1222,19.699,35.111,29.3206,40.233,31.3124,46.7295,44.813,32.1312,32.843,33.5275,43.8331,64.5343,-0.4256,317.77777777777777,14.82,107.0,218.83333333333331,92.2,359.81609195402297,62.9,19.052341597796143,0.021,242.32294617563736,9.81,337.63788300835654,111.3,355.9335180055402,101.5,305.88235294117646,-0.2,199.2849162011173,9.4,311.48852459016393,1.2,8.3,308.95061728395063,54,300.3558282208589,Sweet Sixteen,0
